Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[sgd]	Reporter Database Entry[image]	Reporter Database Entry[locus]	Reporter Database Entry[embl]	Control Type	Composite Element Name	Composite Element Database Entry[sgd]	Composite Element Database Entry[embl]	Composite Element Database Entry[locus]	Composite Element Database Entry[unigene:184:184]	Composite Element Database Entry[unigene:186:186]	Composite Element Comment
2	7	10	17	309993/MAGE.Reporter		1569551	51380	AA934444								
4	3	1	17	309996/MAGE.Reporter		1527225		AA923583								
2	12	1	10	119813/MAGE.Reporter		241241		H81082								
1	9	24	18	309998/MAGE.Reporter		1519855		AA922998								
2	7	9	19	309999/MAGE.Reporter		746190	84248	AA417710								
1	11	18	8	119816/MAGE.Reporter		838744	8672	AA457547								
1	9	10	8	119818/MAGE.Reporter		46565		H09759								
3	5	13	21	311195/MAGE.Reporter		1565973	284402	AI073890								
3	11	16	20	311199/MAGE.Reporter		2273717	89795	AI613003								
1	3	22	10	119820/MAGE.Reporter		1030779	4802	AA609004								
1	12	2	28	119825/MAGE.Reporter		1323582	133015	AA858016								
4	1	20	21	119826/MAGE.Reporter		1568967	64921	AA973391								
2	10	17	27	119826/MAGE.Reporter		1568967	64921	AA973391								
1	7	10	28	119828/MAGE.Reporter		1132635		AA632469								
1	7	1	4	119835/MAGE.Reporter		193938	146842	R83846								
1	5	25	3	119838/MAGE.Reporter		241587		H90531								
4	11	30	11	119840/MAGE.Reporter		45636	3786	H08544								
2	12	21	11	119842/MAGE.Reporter		786561	80055	AA452244								
4	3	15	10	119843/MAGE.Reporter		366945	6688	AA026269								
1	1	16	29	119845/MAGE.Reporter		565758	23279	AA135836								
1	8	19	3	119847/MAGE.Reporter		156270	151050	R72597								
3	12	32	12	223301/MAGE.Reporter		433281	10614	AA699712								
3	3	1	14	223302/MAGE.Reporter		506711	3954	AA708940								
2	7	23	16	223303/MAGE.Reporter		1455745	51114	AA863225								
3	3	8	15	223304/MAGE.Reporter		180239	340682	R84722								
3	1	11	13	223307/MAGE.Reporter		684508	93517	AA250962								
2	10	6	16	223309/MAGE.Reporter		452320	51312	AA704777								
2	4	12	11	119854/MAGE.Reporter		768400		AA495812								
4	7	5	10	119855/MAGE.Reporter		897773	26057	AA598515								
3	10	30	28	119855/MAGE.Reporter		897773	26057	AA598515								
1	7	13	7	119858/MAGE.Reporter		49472	10450	H16584								
1	4	9	13	223312/MAGE.Reporter		50569	90634	H17011								
4	11	23	12	223313/MAGE.Reporter		277165	8577	N40940								
2	5	21	15	223314/MAGE.Reporter		322547	4040	W15267								
1	11	8	11	119860/MAGE.Reporter		754387	9451	AA436178								
2	2	13	12	223316/MAGE.Reporter		742049	55748	AA401457								
1	12	12	15	223317/MAGE.Reporter		27388	54477	R13941								
1	5	27	14	223318/MAGE.Reporter		448701	23365	AA777835								
1	1	12	14	223319/MAGE.Reporter		1032798		AA628431								
4	7	17	10	119865/MAGE.Reporter		296468		N70203								
1	12	29	27	119867/MAGE.Reporter		1535299	142680	AA918502								
1	7	28	19	119869/MAGE.Reporter		1418602		AA878040								
3	7	6	28	119869/MAGE.Reporter		1418602		AA878040								
2	7	21	12	223320/MAGE.Reporter		260187		N32085								
3	11	19	16	223322/MAGE.Reporter		1467904	6434	AA883496								
2	3	19	14	223323/MAGE.Reporter		878785	84932	AA670411								
2	6	30	28	119870/MAGE.Reporter		855451		AA664087								
1	8	21	14	119870/MAGE.Reporter		855451		AA664087								
1	11	1	13	223328/MAGE.Reporter		454589	173	AA677050								
3	1	2	16	223329/MAGE.Reporter		461268		AA699850								
1	3	20	8	119875/MAGE.Reporter		212784		H69691								
3	2	5	4	119876/MAGE.Reporter		292633	4257	N68576								
1	9	11	5	119878/MAGE.Reporter		283932		N52615								
4	12	30	3	119879/MAGE.Reporter		204624		H56926								
3	6	25	13	223332/MAGE.Reporter		501939	51741	AA128041								
3	6	14	13	223334/MAGE.Reporter		856289	9133	AA774665								
4	4	5	13	223335/MAGE.Reporter		450781	92249	AA704615								
4	2	18	29	119880/MAGE.Reporter		62108		AI820992								
1	7	8	16	223337/MAGE.Reporter		502656	54928	AA125789								
3	3	21	28	119882/MAGE.Reporter		999166		AA550710								
4	6	25	15	223338/MAGE.Reporter		266210	9653	N26482								
2	2	15	15	223339/MAGE.Reporter		795199	1387	AA453585								
3	10	10	11	119884/MAGE.Reporter		811893	1107	AA454979								
3	6	4	29	119885/MAGE.Reporter		741987		AA402920								
1	9	6	15	223343/MAGE.Reporter		151492	1108	H02839								
4	8	29	14	223344/MAGE.Reporter		377419	5295	AA055113								
2	1	15	12	223345/MAGE.Reporter		413068	112858	AA707785								
3	1	15	3	119890/MAGE.Reporter		131316		R22949								
1	12	14	15	223346/MAGE.Reporter		38152	2259	R35941								
1	7	13	14	223348/MAGE.Reporter		1034699	56475	AA779892								
2	12	24	12	223349/MAGE.Reporter		280985	80315	N47681								
2	2	7	10	119895/MAGE.Reporter		296889	55014	N74247								
1	5	24	9	119896/MAGE.Reporter		796711	1301	AA460702								
3	12	32	9	119897/MAGE.Reporter		841238	3575	AA487121								
3	4	14	14	223352/MAGE.Reporter				AA707464								
3	1	4	13	223356/MAGE.Reporter		686100	23325	AA262727								
2	7	28	13	223358/MAGE.Reporter		814459	138716	AA459257								
2	6	15	13	223360/MAGE.Reporter		23334	151195	R38670								
4	11	27	16	223362/MAGE.Reporter		1468993	23325	AA884198								
1	1	10	16	223363/MAGE.Reporter		1020543		AA788918								
2	6	1	16	223364/MAGE.Reporter		450278	89853	AA703587								
4	9	29	15	223365/MAGE.Reporter		230591		H75458								
4	6	15	13	223367/MAGE.Reporter		878615	54545	AA775273								
3	10	10	16	223369/MAGE.Reporter		858975		AA776940								
1	5	8	25	318405/MAGE.Reporter		1897100		AI298735								
4	2	9	15	223371/MAGE.Reporter		815059	29896	AA465172								
2	10	32	14	223373/MAGE.Reporter		436388	81606	AA776474								
1	1	15	14	223374/MAGE.Reporter		1055459	348110	AA626083								
1	2	25	12	223375/MAGE.Reporter		431559	84440	AA676268								
4	6	10	12	223376/MAGE.Reporter		235986	7481	H61222								
4	3	17	12	223378/MAGE.Reporter		272750	400	N36233								
3	4	31	14	223379/MAGE.Reporter		448021	89857	AA702797								
1	5	19	22	318414/MAGE.Reporter		1693893	11176	AI122680								
2	7	22	20	318419/MAGE.Reporter		2312140	23326	AI668850								
1	11	22	14	223383/MAGE.Reporter		859253	55964	AA666390								
2	6	21	14	223384/MAGE.Reporter		41300	284244	R56641								
2	10	6	14	223385/MAGE.Reporter		462729		AA705184								
4	11	19	13	223386/MAGE.Reporter		703943	81617	AA278473								
1	5	8	13	223387/MAGE.Reporter		823955	79036	AA490850								
4	6	29	16	223388/MAGE.Reporter		1475703		AA872679								
1	4	3	23	318421/MAGE.Reporter		1935291	9620	AI339958								
3	2	16	25	318423/MAGE.Reporter		1911334	92815	AI268551								
3	9	20	22	318425/MAGE.Reporter		1693642	56288	AI123159								
1	11	21	25	318427/MAGE.Reporter		1946658		AI341827								
2	11	4	16	223390/MAGE.Reporter		435998		AA703222								
3	6	5	14	223391/MAGE.Reporter		502199	342024	AA133281								
3	5	17	13	223392/MAGE.Reporter		826226	65056	AA521472								
2	2	28	15	223395/MAGE.Reporter		290375	54329	N62306								
3	5	3	16	223396/MAGE.Reporter		461824	9712	AA682700								
4	12	19	15	223397/MAGE.Reporter		110284		T71542								
2	8	2	15	223398/MAGE.Reporter		845710	8818	AA773333								
2	4	30	28	112601/MAGE.Reporter		855413		AA664024								
2	6	14	16	112601/MAGE.Reporter		855413		AA664024								
2	12	28	12	223399/MAGE.Reporter		343760	83699	W69271								
3	2	14	28	112602/MAGE.Reporter		1126918		AA665737								
1	9	19	5	112609/MAGE.Reporter		488054	342427	AA053296								
1	7	11	5	112612/MAGE.Reporter		429011		AA004588								
1	2	7	26	112613/MAGE.Reporter		244391	23613	N52837								
4	10	30	3	112613/MAGE.Reporter		244391	23613	N52837								
4	12	17	29	112614/MAGE.Reporter		62098		AI820991								
2	7	2	25	318440/MAGE.Reporter		1880048		AI280389								
3	1	21	28	112616/MAGE.Reporter		999104		AA551970								
4	1	21	20	318443/MAGE.Reporter		2308481	11200	AI653182								
4	3	17	11	112619/MAGE.Reporter		726421	57486	AA399216								
4	3	14	21	318449/MAGE.Reporter		1555253	55802	AA932780								
2	1	15	29	105400/MAGE.Reporter		182324		AI668622								
3	2	29	9	105401/MAGE.Reporter		243602		N49717								
2	2	19	3	105402/MAGE.Reporter		121546	84908	T97702								
3	12	12	3	105403/MAGE.Reporter		127054		R07986								
3	4	4	29	112620/MAGE.Reporter		741890		AA401969								
4	9	13	16	112620/MAGE.Reporter		741890		AA401969								
3	2	17	24	318450/MAGE.Reporter		1855109		AI286071								
4	11	16	3	112625/MAGE.Reporter		121954		T97764								
4	7	4	20	246283/MAGE.Reporter		276639	5921	N48518								
4	2	7	20	318459/MAGE.Reporter		1551267	637	AA936138								
1	1	3	10	105410/MAGE.Reporter		730270	121512	AA412504								
2	9	4	9	105412/MAGE.Reporter		243932	55105	N34017								
2	1	29	5	105413/MAGE.Reporter		297021	26005	N70411								
4	10	13	8	105414/MAGE.Reporter		730633	51747	AA411969								
2	7	28	8	105415/MAGE.Reporter		951100	151613	AA620462								
3	12	8	10	112633/MAGE.Reporter		627687	80127	AA196160								
4	3	1	25	318462/MAGE.Reporter		1879269	57616	AI289011								
3	10	32	9	112637/MAGE.Reporter		502546	114882	AA126551								
4	1	8	3	112638/MAGE.Reporter		132527	10927	R25895								
4	1	6	28	105423/MAGE.Reporter		1190917		AA650134								
2	8	28	27	105424/MAGE.Reporter		1500363	6301	AA885841								
2	10	20	10	112644/MAGE.Reporter		273421	5142	N36873								
4	9	11	23	318471/MAGE.Reporter		1743654	8445	AI192838								
4	1	28	24	112648/MAGE.Reporter		1861610		AI053481								
1	3	16	27	112648/MAGE.Reporter		1861610		AI053481								
4	10	17	25	318474/MAGE.Reporter		1927383		AI347066								
2	3	1	20	318475/MAGE.Reporter		239714		H80520								
1	8	4	4	105430/MAGE.Reporter		214331		H77855								
2	3	11	4	105433/MAGE.Reporter		241038		H91294								
3	3	25	27	112650/MAGE.Reporter		1553699		AA983542								
1	6	28	3	105434/MAGE.Reporter		244077	200081	N34055								
3	12	31	11	105435/MAGE.Reporter		128791	29959	R10018								
4	4	10	11	105437/MAGE.Reporter		767795	10672	AA418721								
4	2	26	5	112654/MAGE.Reporter		758293	55740	AA401264								
3	8	23	8	112655/MAGE.Reporter		773605	55752	AA428368								
1	1	23	11	105438/MAGE.Reporter		38598	160518	R36046								
2	8	15	5	112656/MAGE.Reporter		291193		N72185								
3	7	17	10	105439/MAGE.Reporter		950378	81627	AA599042								
4	10	19	28	105439/MAGE.Reporter		950378	81627	AA599042								
2	9	32	5	112658/MAGE.Reporter		487437	5480	AA043412								
4	5	9	20	318484/MAGE.Reporter		1911153	10218	AI278780								
1	9	8	25	318489/MAGE.Reporter		1897131		AI299187								
1	7	14	3	105443/MAGE.Reporter		144893	10905	R78501								
2	8	20	29	112661/MAGE.Reporter		75581		T58362								
1	7	28	11	112663/MAGE.Reporter		196569	64225	R91583								
4	6	30	22	318490/MAGE.Reporter		1668660		AI079122								
1	1	8	29	112666/MAGE.Reporter		783211	79748	AA467873								
4	12	1	20	318492/MAGE.Reporter		745476	55972	AA625960								
2	8	24	28	112667/MAGE.Reporter		954052		AA524996								
2	3	15	29	112668/MAGE.Reporter		182328	836	AI668623								
2	4	19	3	112669/MAGE.Reporter		296552		N73834								
2	5	22	21	318496/MAGE.Reporter		1571657		AA934661								
2	9	8	20	318497/MAGE.Reporter		815225	3281	AA481263								
1	4	13	22	318498/MAGE.Reporter		1670961	64062	AI085568								
4	6	32	9	105454/MAGE.Reporter		503671	4082	AA131320								
2	5	15	8	105455/MAGE.Reporter		32050		R41972								
2	7	23	3	112673/MAGE.Reporter		136775	64172	R35252								
2	3	4	29	99200/MAGE.Reporter		588386	9627	AA149590								
3	2	7	26	99204/MAGE.Reporter		132019		R23575								
3	9	16	3	99204/MAGE.Reporter		132019		R23575								
1	2	6	18	237800/MAGE.Reporter		488505	6535	AA047399								
2	1	8	27	105461/MAGE.Reporter		1862450		AI054403								
4	4	9	27	105462/MAGE.Reporter		1608772		AI000064								
3	3	20	10	105463/MAGE.Reporter		241818	56	H93373								
1	3	3	10	112680/MAGE.Reporter		130703	79670	R22002								
3	10	27	9	112682/MAGE.Reporter		270134	54906	N27933								
3	7	15	11	99210/MAGE.Reporter		823719	219854	AA489660								
2	11	4	9	112683/MAGE.Reporter		272552		N35894								
2	8	9	3	112684/MAGE.Reporter		122364		T98842								
2	10	8	10	99211/MAGE.Reporter		295495		N74924								
1	4	32	28	105467/MAGE.Reporter		900014		AA502625								
2	8	32	9	99212/MAGE.Reporter		220164		H84768								
4	7	23	19	188507/MAGE.Reporter		2021962	7916	AI361774								
4	4	23	8	105472/MAGE.Reporter		839882	64968	AA489889								
4	6	14	27	112692/MAGE.Reporter		1635232		AI003786								
1	12	22	5	105476/MAGE.Reporter		198311		R94490								
3	1	32	3	105477/MAGE.Reporter		243641		N49305								
1	1	19	27	112695/MAGE.Reporter		1592672		AA961643								
4	12	13	28	112696/MAGE.Reporter		1076028	124583	AA587773								
4	6	30	20	112697/MAGE.Reporter		1500377		AA885845								
2	10	28	27	112697/MAGE.Reporter		1500377		AA885845								
2	6	32	27	99226/MAGE.Reporter		1521052	343000	AA911693								
4	7	1	28	99227/MAGE.Reporter		1161021	4152	AA877671								
2	3	8	28	99228/MAGE.Reporter		1203125		AA654483								
2	3	28	11	105480/MAGE.Reporter		878578	226	AA775241								
3	4	24	28	105483/MAGE.Reporter		981713		AA523586								
2	2	23	5	99232/MAGE.Reporter		415682	2335	W78857								
1	5	8	4	99233/MAGE.Reporter		130421		R21759								
1	3	32	3	99236/MAGE.Reporter		244313		N52814								
4	5	19	29	99238/MAGE.Reporter		1007630		AA226034								
3	9	3	12	99239/MAGE.Reporter		149760		H00598								
4	10	19	11	105491/MAGE.Reporter		785821	23580	AA449061								
4	6	27	9	105494/MAGE.Reporter		730394		AA469937								
3	7	27	11	99240/MAGE.Reporter		195108		R91153								
3	4	9	3	105498/MAGE.Reporter		126237		R06369								
4	8	23	28	99243/MAGE.Reporter		953375		AA527816								
4	6	8	29	99244/MAGE.Reporter		726101		AA293466								
4	7	21	21	311201/MAGE.Reporter		1570364	60683	AA932632								
2	12	4	21	311202/MAGE.Reporter		1527307		AA917735								
1	1	13	29	99245/MAGE.Reporter		564581		AA127473								
3	12	7	5	99246/MAGE.Reporter		490178	5530	AA121266								
1	2	19	20	311203/MAGE.Reporter		362716	10066	AA018203								
1	4	18	3	99248/MAGE.Reporter		137797	84629	R68245								
4	12	13	22	311206/MAGE.Reporter		1660905		AI042390								
3	3	21	22	311214/MAGE.Reporter		1694152	253769	AI091785								
2	3	30	28	99257/MAGE.Reporter		840470		AA485869								
2	8	27	9	99257/MAGE.Reporter		840470		AA485869								
4	3	4	10	99258/MAGE.Reporter		796095		AA460376								
4	7	17	25	311216/MAGE.Reporter		1926956	30845	AI347958								
2	6	19	9	99259/MAGE.Reporter		730001	51429	AA412188								
4	9	12	23	311217/MAGE.Reporter		1744210	26018	AI193013								
4	10	18	25	311218/MAGE.Reporter		1928412		AI349484								
1	6	5	20	311219/MAGE.Reporter		1758590	2181	AI206454								
4	8	12	19	237850/MAGE.Reporter		22778		R38615								
4	1	6	19	237852/MAGE.Reporter		358267	5202	W95517								
1	8	8	3	99261/MAGE.Reporter		111389		T84308								
1	7	31	24	311221/MAGE.Reporter		1878979		AI278336								
3	8	24	10	99266/MAGE.Reporter		131979	2034	R24882								
3	3	2	20	99269/MAGE.Reporter		1868626	5211	AI261837								
2	8	3	27	99269/MAGE.Reporter		1868626	5211	AI261837								
4	1	24	21	311226/MAGE.Reporter		1572527	55298	AA934709								
2	6	11	27	99273/MAGE.Reporter		1631877	9638	AI004336								
2	3	3	28	99274/MAGE.Reporter		1189034	9537	AA652928								
4	1	27	8	99277/MAGE.Reporter		265087		N20810								
3	6	1	20	311235/MAGE.Reporter		1657296	25913	AI039001								
1	7	18	5	99282/MAGE.Reporter		261522	124152	H98742								
3	10	3	4	99283/MAGE.Reporter		203547	10277	H56031								
1	9	7	20	311241/MAGE.Reporter		1942682		AI203035								
2	3	23	29	99284/MAGE.Reporter		1009241		AA226543								
4	7	8	12	99286/MAGE.Reporter		242952	3608	H95638								
4	2	32	22	311243/MAGE.Reporter		1703318	64091	AI151080								
1	1	7	25	311244/MAGE.Reporter		1896952	9360	AI298944								
3	4	12	28	99288/MAGE.Reporter		1117944		AA602976								
4	3	24	11	99291/MAGE.Reporter		726983	4695	AA398902								
2	8	26	28	99292/MAGE.Reporter		845416		AA644120								
2	1	7	20	311254/MAGE.Reporter		788303	5475	AA450013								
1	9	9	5	99297/MAGE.Reporter		281243	8499	N51002								
2	3	21	20	311256/MAGE.Reporter		2310272	1717	AI652764								
4	10	16	25	311260/MAGE.Reporter		1902917	284439	AI302296								
1	3	9	25	311268/MAGE.Reporter		1911901		AI278764								
4	5	8	20	311271/MAGE.Reporter		725390	2950	AA292063								
2	10	13	22	311272/MAGE.Reporter		1661217		AI167322								
2	3	1	25	311275/MAGE.Reporter		1879719	23184	AI288905								
2	9	18	8	119900/MAGE.Reporter		950450	22836	AA599094								
3	2	5	11	119903/MAGE.Reporter		666029		AA193579								
3	10	9	27	119906/MAGE.Reporter		1636654		AI000214								
1	12	25	17	119906/MAGE.Reporter		1636654		AI000214								
4	7	25	25	311281/MAGE.Reporter		1947642		AI339225								
2	12	20	10	119909/MAGE.Reporter		281659	5136	N48050								
3	7	10	25	311282/MAGE.Reporter		1911798	125488	AI268838								
2	12	23	20	311286/MAGE.Reporter		2030270	148479	AI493109								
4	3	28	24	119913/MAGE.Reporter		1861618		AI053484								
1	5	16	27	119913/MAGE.Reporter		1861618		AI053484								
4	4	26	5	119918/MAGE.Reporter		810264	8263	AA463924								
4	6	16	20	311291/MAGE.Reporter		2019798	1298	AI493478								
3	7	21	22	311294/MAGE.Reporter		1694277	80006	AI092178								
4	3	17	25	311295/MAGE.Reporter		1927013		AI348060								
4	11	9	25	311296/MAGE.Reporter		1897247	83661	AI301176								
2	5	23	21	311297/MAGE.Reporter		1573570	85004	AA962466								
4	12	24	20	311299/MAGE.Reporter		1911107	8500	AI268941								
4	2	18	5	119920/MAGE.Reporter		782721	80318	AA447985								
2	10	24	28	119929/MAGE.Reporter		954064	23001	AA525000								
2	5	15	29	119931/MAGE.Reporter		182386		H42035								
2	6	19	3	119933/MAGE.Reporter		193139	2549	H47315								
2	9	23	3	119939/MAGE.Reporter		137016		R35661								
1	5	3	10	119945/MAGE.Reporter		594731	23300	AA172053								
2	10	9	3	119948/MAGE.Reporter		122359		T98846								
4	10	12	12	223400/MAGE.Reporter		725629	57466	AA293727								
2	1	10	15	223401/MAGE.Reporter		462594		AA705102								
4	10	20	12	223402/MAGE.Reporter		279481	6789	N45602								
3	2	1	15	223403/MAGE.Reporter		378365	64065	AA775509								
3	4	17	14	223404/MAGE.Reporter		50441	90956	H18031								
3	6	27	12	223405/MAGE.Reporter		431783	139716	AA677947								
1	1	9	12	223406/MAGE.Reporter		266819	1845	N24113								
4	4	18	12	223407/MAGE.Reporter		277732	25909	N46894								
3	4	24	16	223408/MAGE.Reporter		1466971	51090	AA884420								
2	2	23	14	223409/MAGE.Reporter		49162		H16589								
4	5	6	28	119956/MAGE.Reporter		1190937		AA650153								
1	3	19	27	119957/MAGE.Reporter		1592675		AA961653								
2	12	8	14	223410/MAGE.Reporter		486719	114882	AA043119								
3	10	32	13	223411/MAGE.Reporter		1519224	2245	AA902269								
1	8	14	16	223414/MAGE.Reporter		884884		AA669448								
2	5	6	16	223415/MAGE.Reporter		448375	23020	AA778204								
3	3	7	14	223416/MAGE.Reporter		745056	144108	AA626272								
1	8	22	12	223417/MAGE.Reporter		287569	57002	N62122								
4	8	12	8	119961/MAGE.Reporter		46129	51564	H09528								
2	9	19	5	119963/MAGE.Reporter		302035		N79604								
3	11	10	13	223419/MAGE.Reporter		683361	51199	AA214510								
3	3	23	29	119968/MAGE.Reporter		154428		AI732317								
3	12	14	16	223421/MAGE.Reporter		878826	65989	AA670417								
2	11	29	15	223422/MAGE.Reporter		245285	8106	N54573								
4	9	22	15	223424/MAGE.Reporter		320664	9456	W31479								
2	7	30	12	223426/MAGE.Reporter		430927	55836	AA678306								
3	2	28	28	119970/MAGE.Reporter		880730	9377	AA468759								
3	6	21	12	223428/MAGE.Reporter		283352	80255	N51446								
4	2	20	28	119973/MAGE.Reporter		950384	55534	AA599044								
3	4	3	15	223429/MAGE.Reporter			51307	AA719046								
4	4	27	3	119978/MAGE.Reporter		202492	7037	H53118								
4	10	20	14	223430/MAGE.Reporter		33821	130574	R19826								
3	4	29	12	223431/MAGE.Reporter		432039		AA678287								
1	1	11	12	223432/MAGE.Reporter		268791		N25982								
1	5	19	12	223433/MAGE.Reporter		290560	87178	N62372								
2	4	25	14	223435/MAGE.Reporter		345079	148697	W74801								
2	5	1	14	223437/MAGE.Reporter		1472146	5471	AA873575								
